Id_comercio,periodo_fecha,Categoria_comercio,Ciudad,segmento_final_nombre,cantidad transacciones,ticket_promedio,monto_estimado_mes,comision_estimada_mes
0FNDKBYYVG,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,113750.0,113750.0,5687.5
0FTPK27J7W,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,123090.90909090909,615454.5454545454,30772.727272727272
0FTPK27J7W,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,123090.90909090909,738545.4545454546,36927.27272727273
0G4Y78FE5B,2021-03-01,Comercio detallista,Fusagasugá,Valor medio,1,1252000.0,1252000.0,62600.0
0G5NDR3BB6,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,195857.14285714287,587571.4285714286,29378.571428571435
0G5NDR3BB6,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,195857.14285714287,391714.28571428574,19585.714285714286
0G5NDR3BB6,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,195857.14285714287,391714.28571428574,19585.714285714286
0GU0J2GTME,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,95195.0,190390.0,9519.5
0GU0J2GTME,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,95195.0,95195.0,4759.75
0GU0J2GTME,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,95195.0,95195.0,4759.75
0H3X50NI9Z,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,4,102666.66666666667,410666.6666666667,20533.333333333336
0H3X50NI9Z,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,102666.66666666667,205333.33333333334,10266.666666666668
0HB9TIG7HU,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,408083.3333333333,2448500.0,122425.0
0HB9TIG7HU,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,408083.3333333333,1632333.3333333333,81616.66666666667
0HB9TIG7HU,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,408083.3333333333,816166.6666666666,40808.333333333336
0HOVMSFJGN,2021-01-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,3,11725.0,35175.0,1758.75
0HOVMSFJGN,2020-12-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,1,11725.0,11725.0,586.25
0I6J5ONJRV,2021-03-01,Comercio detallista,Chía,Valor medio,2,1000.0,2000.0,100.0
0IJ37XWUHM,2021-03-01,Comercio detallista,Cali,Valor medio,2,1000.0,2000.0,100.0
0IK1SWZ556,2021-03-01,Transporte,Bogotá D.C.,Valor medio-alto,2,56733.333333333336,113466.66666666667,5673.333333333334
0IK1SWZ556,2021-04-01,Transporte,Bogotá D.C.,Valor medio-alto,1,56733.333333333336,56733.333333333336,2836.666666666667
0IKBM9ST4Y,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,6,43175.0,259050.0,12952.5
0IKBM9ST4Y,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,43175.0,43175.0,2158.75
0IKBM9ST4Y,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,43175.0,43175.0,2158.75
0IODSP7LZM,2021-02-01,Reparación y limpieza,Soacha,Valor medio,2,46000.0,92000.0,4600.0
0JA0L0GSES,2021-03-01,Comercio detallista,Funza,Valor medio,2,33500.0,67000.0,3350.0
0JIWIWKDFN,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,4,98750.0,395000.0,19750.0
0JPM8XWDEB,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,214571.42857142858,858285.7142857143,42914.28571428572
0JPM8XWDEB,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,214571.42857142858,214571.42857142858,10728.57142857143
0JPM8XWDEB,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,214571.42857142858,429142.85714285716,21457.14285714286
0K1UO3JRIC,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,189357.14285714287,1136142.8571428573,56807.14285714287
0K1UO3JRIC,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,189357.14285714287,757428.5714285715,37871.42857142857
0K1UO3JRIC,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,189357.14285714287,757428.5714285715,37871.42857142857
0KWCDP63O8,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,258190.47619047618,516380.95238095237,25819.04761904762
0KWCDP63O8,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,258190.47619047618,1032761.9047619047,51638.09523809524
0KWCDP63O8,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,258190.47619047618,774571.4285714285,38728.57142857143
0KWCDP63O8,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,258190.47619047618,1032761.9047619047,51638.09523809524
0KWCDP63O8,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,258190.47619047618,2065523.8095238095,103276.19047619047
0LJJAGI2AJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,166663.15789473685,1833294.7368421054,91664.73684210528
0LJJAGI2AJ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,166663.15789473685,666652.6315789474,33332.631578947374
0LJJAGI2AJ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,166663.15789473685,666652.6315789474,33332.631578947374
0MGPBZHLHG,2020-12-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
0MW72KB3P3,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,20,74973.40425531915,1499468.085106383,74973.40425531915
0MW72KB3P3,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,12,74973.40425531915,899680.8510638298,44984.042553191495
0MW72KB3P3,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,15,74973.40425531915,1124601.0638297873,56230.053191489365
0N7O44LYZC,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
0NCW4BV0QP,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,111200.0,111200.0,5560.0
0NCW4BV0QP,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,111200.0,333600.0,16680.0
0NCW4BV0QP,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,111200.0,111200.0,5560.0
0P24STA4HM,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,151435.0,302870.0,15143.5
0P24STA4HM,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,151435.0,302870.0,15143.5
0P24STA4HM,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,151435.0,302870.0,15143.5
0P357K5CIU,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,53175.0,159525.0,7976.25
0P357K5CIU,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,53175.0,531750.0,26587.5
0P357K5CIU,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,53175.0,372225.0,18611.25
0PFA0XM1DV,2021-03-01,Servicios,Cajicá,Valor medio,1,2000.0,2000.0,100.0
0PN6MFSFC6,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,70553.84615384616,493876.9230769231,24693.846153846156
0PN6MFSFC6,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,70553.84615384616,776092.3076923077,38804.61538461539
0PN6MFSFC6,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,70553.84615384616,564430.7692307692,28221.538461538465
0PTFQVKSQS,2021-03-01,Transporte,Cali,Valor medio-alto,7,447373.0612244898,3131611.4285714286,156580.57142857145
0PTFQVKSQS,2021-04-01,Transporte,Cali,Valor medio-alto,21,447373.0612244898,9394834.285714285,469741.7142857143
0PTFQVKSQS,2021-05-01,Transporte,Cali,Valor medio-alto,21,447373.0612244898,9394834.285714285,469741.7142857143
0Q8I9IQYLP,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,2,27666.666666666668,55333.333333333336,2766.666666666667
0Q8I9IQYLP,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio,1,27666.666666666668,27666.666666666668,1383.3333333333335
0QAFIPZDVG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,189716.66666666666,379433.3333333333,18971.666666666668
0QAFIPZDVG,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,189716.66666666666,189716.66666666666,9485.833333333334
0QWT5VZ8K4,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,9,56370.0,507330.0,25366.5
0QWT5VZ8K4,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,56370.0,281850.0,14092.5
0QWT5VZ8K4,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,56370.0,338220.0,16911.0
0R5JCPUBX5,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,6,89992.85714285714,539957.1428571428,26997.857142857145
0R5JCPUBX5,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,89992.85714285714,89992.85714285714,4499.642857142858
0RONJIRS7A,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,3,170666.66666666666,512000.0,25600.0
0RWB4NMYHV,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,14,264123.3333333333,3697726.6666666665,184886.33333333334
0RWB4NMYHV,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,264123.3333333333,2112986.6666666665,105649.33333333333
0RWB4NMYHV,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,264123.3333333333,528246.6666666666,26412.333333333332
0S0DQUXKIP,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,910000.0,910000.0,45500.0
0S3S0LVWIY,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,237000.0,237000.0,11850.0
0S3S0LVWIY,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,237000.0,948000.0,47400.0
0S3S0LVWIY,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,237000.0,1896000.0,94800.0
0T1D7C0AUF,2021-03-01,Comercio detallista,Cali,Valor medio,1,100000.0,100000.0,5000.0
0TPBWIAGDR,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,84706.25,423531.25,21176.5625
0TPBWIAGDR,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,84706.25,84706.25,4235.3125
0TPBWIAGDR,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,84706.25,847062.5,42353.125
0UE0G86TAF,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,3,335833.3333333333,1007500.0,50375.0
0UE0G86TAF,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,3,335833.3333333333,1007500.0,50375.0
0UE0G86TAF,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,4,335833.3333333333,1343333.3333333333,67166.66666666667
0UE0G86TAF,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,335833.3333333333,671666.6666666666,33583.333333333336
0UE0G86TAF,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,335833.3333333333,1343333.3333333333,67166.66666666667
0UE0G86TAF,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,2,335833.3333333333,671666.6666666666,33583.333333333336
0VDKOUYDG5,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,228500.0,457000.0,22850.0
0VLU2MNKP7,2021-01-01,Servicios,Melgar,Valor medio-alto,6,53900.0,323400.0,16170.0
0VLU2MNKP7,2021-02-01,Servicios,Melgar,Valor medio-alto,1,53900.0,53900.0,2695.0
0VLU2MNKP7,2021-03-01,Servicios,Melgar,Valor medio-alto,2,53900.0,107800.0,5390.0
0VLU2MNKP7,2021-04-01,Servicios,Melgar,Valor medio-alto,3,53900.0,161700.0,8085.0
0VLU2MNKP7,2021-05-01,Servicios,Melgar,Valor medio-alto,4,53900.0,215600.0,10780.0
0W9VH51YJN,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
0WBFHL42RM,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,61428.57142857143,307142.85714285716,15357.142857142859
0WBFHL42RM,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,61428.57142857143,61428.57142857143,3071.4285714285716
0WBFHL42RM,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,61428.57142857143,61428.57142857143,3071.4285714285716
0X3B5RBSL1,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,2,1500.0,3000.0,150.0
0X90G1JAAC,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,2000.0,4000.0,200.0
0XCPFFNN30,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,302750.0,908250.0,45412.5
0XCPFFNN30,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,302750.0,302750.0,15137.5
0XCPFFNN30,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,302750.0,302750.0,15137.5
0XCPFFNN30,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,302750.0,908250.0,45412.5
0XM9ZQXRYX,2021-03-01,Turismo y entretenimiento,Choachí,Valor medio-alto,5,75976.19047619047,379880.95238095237,18994.04761904762
0XM9ZQXRYX,2021-04-01,Turismo y entretenimiento,Choachí,Valor medio-alto,9,75976.19047619047,683785.7142857143,34189.28571428572
0XM9ZQXRYX,2021-05-01,Turismo y entretenimiento,Choachí,Valor medio-alto,7,75976.19047619047,531833.3333333333,26591.666666666664
0YNDKGAXNL,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,34,335931.8181818182,11421681.818181818,571084.0909090909
0YNDKGAXNL,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,41,335931.8181818182,13773204.545454545,688660.2272727273
0YNDKGAXNL,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,27,335931.8181818182,9070159.09090909,453507.95454545453
0YNDKGAXNL,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,30,335931.8181818182,10077954.545454545,503897.7272727273
0YZ3QOS93E,2021-03-01,Comercio detallista,Funza,Valor medio,2,1500.0,3000.0,150.0
0ZL8ZVUXOP,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,39843.93939393939,517971.2121212121,25898.560606060608
0ZL8ZVUXOP,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,22,39843.93939393939,876566.6666666666,43828.333333333336
0ZL8ZVUXOP,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,31,39843.93939393939,1235162.121212121,61758.10606060606
0ZT6F19K0Q,2021-03-01,Servicios,Cali,Valor medio-alto,1,31333.333333333332,31333.333333333332,1566.6666666666667
0ZT6F19K0Q,2021-04-01,Servicios,Cali,Valor medio-alto,1,31333.333333333332,31333.333333333332,1566.6666666666667
0ZT6F19K0Q,2021-05-01,Servicios,Cali,Valor medio-alto,1,31333.333333333332,31333.333333333332,1566.6666666666667
104D16C02Q,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,26,35101.801801801805,912646.8468468469,45632.342342342345
104D16C02Q,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,29,35101.801801801805,1017952.2522522523,50897.61261261262
104D16C02Q,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,56,35101.801801801805,1965700.900900901,98285.04504504506
10M75FFVOG,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,300764.70588235295,1503823.5294117648,75191.17647058824
10M75FFVOG,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,300764.70588235295,2406117.6470588236,120305.88235294119
10M75FFVOG,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,300764.70588235295,601529.4117647059,30076.470588235297
10M75FFVOG,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,300764.70588235295,601529.4117647059,30076.470588235297
